SH, 08, 2013011206,   , CHP6, 0, 197S, 1129E, 113,  944, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011212,   , CHP6, 0, 204S, 1127E, 115,  946, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011218,   , CHP6, 0, 212S, 1125E, 115,  944, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011300,   , CHP6, 0, 221S, 1123E,  84,  966, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011306,   , CHP6, 0, 230S, 1122E,  61,  984, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011312,   , CHP6, 0, 241S, 1122E,  55,  991, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011318,   , CHP6, 0, 251S, 1122E,  52,  992, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011400,   , CHP6, 0, 261S, 1122E,  50,  993, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011406,   , CHP6, 0, 273S, 1123E,  48,  993, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011412,   , CHP6, 0, 287S, 1125E,  47,  991, EX,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011418,   , CHP6, 0, 299S, 1128E,  46,  991, EX,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011500,   , CHP6, 0, 309S, 1132E,  45,  992, EX,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011506,   , CHP6, 0, 318S, 1136E,  45,  993, EX,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011512,   , CHP6, 0, 327S, 1141E,  44,  994, EX,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
